Vivado Simulator 2018.1
Time resolution is 1 ps
 Time Clk Rstb Valid Ready Last Data
   45300.0ns 0 1 0 1 0 10101111001011101010110111000111
   45350.0ns 1 1 0 1 0 10101111001011101010110111000111
   45400.0ns 0 1 0 1 0 10101111001011101010110111000111
   45450.0ns 1 1 0 1 0 10101111001011101010110111000111
   45500.0ns 0 1 0 1 0 10101111001011101010110111000111
   45550.0ns 1 1 0 1 0 10101111001011101010110111000111
   45600.0ns 0 1 0 1 0 10101111001011101010110111000111
   45650.0ns 1 1 0 1 0 10101111001011101010110111000111
   45700.0ns 0 1 0 1 0 10101111001011101010110111000111
   45750.0ns 1 1 0 1 0 10101111001011101010110111000111
   45800.0ns 0 1 0 1 0 10101111001011101010110111000111
   45850.0ns 1 1 0 1 0 10101111001011101010110111000111
   45900.0ns 0 1 0 1 0 10101111001011101010110111000111
   45950.0ns 1 1 0 1 0 10101111001011101010110111000111
   46000.0ns 0 1 0 1 0 10101111001011101010110111000111
   46050.0ns 1 1 0 1 0 10101111001011101010110111000111
   46100.0ns 0 1 0 1 0 10101111001011101010110111000111
   46150.0ns 1 1 0 1 0 10101111001011101010110111000111
   46200.0ns 0 1 0 1 0 10101111001011101010110111000111
   46250.0ns 1 1 0 1 0 10101111001011101010110111000111
   46300.0ns 0 1 0 1 0 10101111001011101010110111000111
   46350.0ns 1 1 0 1 0 10101111001011101010110111000111
   46400.0ns 0 1 0 1 0 10101111001011101010110111000111
   46450.0ns 1 1 0 1 0 10101111001011101010110111000111
   46500.0ns 0 1 0 1 0 10101111001011101010110111000111
   46550.0ns 1 1 0 1 0 10101111001011101010110111000111
   46600.0ns 0 1 0 1 0 10101111001011101010110111000111
   46650.0ns 1 1 0 1 0 10101111001011101010110111000111
   46700.0ns 0 1 0 1 0 10101111001011101010110111000111
   46750.0ns 1 1 0 1 0 10101111001011101010110111000111
   46800.0ns 0 1 0 1 0 10101111001011101010110111000111
   46850.0ns 1 1 0 1 0 10101111001011101010110111000111
   46900.0ns 0 1 0 1 0 10101111001011101010110111000111
   46950.0ns 1 1 0 1 0 10101111001011101010110111000111
   47000.0ns 0 1 0 1 0 10101111001011101010110111000111
   47050.0ns 1 1 0 1 0 10101111001011101010110111000111
   47100.0ns 0 1 0 1 0 10101111001011101010110111000111
   47150.0ns 1 1 0 1 0 10101111001011101010110111000111
   47200.0ns 0 1 0 1 0 10101111001011101010110111000111
   47250.0ns 1 1 0 1 0 10101111001011101010110111000111
   47300.0ns 0 1 0 1 0 10101111001011101010110111000111
   47350.0ns 1 1 0 1 0 10101111001011101010110111000111
   47400.0ns 0 1 0 1 0 10101111001011101010110111000111
   47450.0ns 1 1 0 1 0 10101111001011101010110111000111
   47500.0ns 0 1 0 1 0 10101111001011101010110111000111
   47550.0ns 1 1 0 1 0 10101111001011101010110111000111
   47600.0ns 0 1 0 1 0 10101111001011101010110111000111
   47650.0ns 1 1 0 1 0 10101111001011101010110111000111
   47700.0ns 0 1 0 1 0 10101111001011101010110111000111
   47750.0ns 1 1 0 1 0 10101111001011101010110111000111
   47800.0ns 0 1 0 1 0 10101111001011101010110111000111
   47850.0ns 1 1 0 1 0 10101111001011101010110111000111
   47900.0ns 0 1 0 1 0 10101111001011101010110111000111
   47950.0ns 1 1 0 1 0 10101111001011101010110111000111
   48000.0ns 0 1 0 1 0 10101111001011101010110111000111
   48050.0ns 1 1 0 1 0 10101111001011101010110111000111
   48100.0ns 0 1 0 1 0 10101111001011101010110111000111
   48150.0ns 1 1 0 1 0 10101111001011101010110111000111
   48200.0ns 0 1 0 1 0 10101111001011101010110111000111
   48250.0ns 1 1 0 1 0 10101111001011101010110111000111
   48300.0ns 0 1 0 1 0 10101111001011101010110111000111
   48350.0ns 1 1 0 1 0 10101111001011101010110111000111
   48400.0ns 0 1 0 1 0 10101111001011101010110111000111
   48450.0ns 1 1 0 1 0 10101111001011101010110111000111
   48500.0ns 0 1 0 1 0 10101111001011101010110111000111
   48550.0ns 1 1 0 1 0 10101111001011101010110111000111
   48600.0ns 0 1 0 1 0 10101111001011101010110111000111
   48650.0ns 1 1 0 1 0 10101111001011101010110111000111
   48700.0ns 0 1 0 1 0 10101111001011101010110111000111
   48750.0ns 1 1 0 1 0 10101111001011101010110111000111
   48800.0ns 0 1 0 1 0 10101111001011101010110111000111
   48850.0ns 1 1 0 1 0 10101111001011101010110111000111
   48900.0ns 0 1 0 1 0 10101111001011101010110111000111
   48950.0ns 1 1 0 1 0 10101111001011101010110111000111
   49000.0ns 0 1 0 1 0 10101111001011101010110111000111
   49050.0ns 1 1 0 1 0 10101111001011101010110111000111
   49100.0ns 0 1 0 1 0 10101111001011101010110111000111
   49150.0ns 1 1 0 1 0 10101111001011101010110111000111
   49200.0ns 0 1 0 1 0 10101111001011101010110111000111
   49250.0ns 1 1 0 1 0 10101111001011101010110111000111
   49300.0ns 0 1 0 1 0 10101111001011101010110111000111
   49350.0ns 1 1 0 1 0 10101111001011101010110111000111
   49400.0ns 0 1 0 1 0 10101111001011101010110111000111
   49450.0ns 1 1 0 1 0 10101111001011101010110111000111
   49500.0ns 0 1 0 1 0 10101111001011101010110111000111
   49550.0ns 1 1 0 1 0 10101111001011101010110111000111
   49600.0ns 0 1 0 1 0 10101111001011101010110111000111
   49650.0ns 1 1 0 1 0 10101111001011101010110111000111
   49700.0ns 0 1 0 1 0 10101111001011101010110111000111
   49750.0ns 1 1 0 1 0 10101111001011101010110111000111
   49800.0ns 0 1 0 1 0 10101111001011101010110111000111
   49850.0ns 1 1 0 1 0 10101111001011101010110111000111
   49900.0ns 0 1 0 1 0 10101111001011101010110111000111
   49950.0ns 1 1 0 1 0 10101111001011101010110111000111
   50000.0ns 0 1 0 1 0 10101111001011101010110111000111
   50050.0ns 1 1 0 1 0 10101111001011101010110111000111
   50100.0ns 0 1 0 1 0 10101111001011101010110111000111
   50150.0ns 1 1 0 1 0 10101111001011101010110111000111
   50200.0ns 0 1 0 1 0 10101111001011101010110111000111
   50250.0ns 1 1 0 1 0 10101111001011101010110111000111
   50300.0ns 0 1 0 1 0 10101111001011101010110111000111
   50350.0ns 1 1 0 1 0 10101111001011101010110111000111
   50400.0ns 0 1 0 1 0 10101111001011101010110111000111
   50450.0ns 1 1 0 1 0 10101111001011101010110111000111
   50500.0ns 0 1 0 1 0 10101111001011101010110111000111
   50550.0ns 1 1 0 1 0 10101111001011101010110111000111
   50600.0ns 0 1 0 1 0 10101111001011101010110111000111
   50650.0ns 1 1 0 1 0 10101111001011101010110111000111
   50700.0ns 0 1 0 1 0 10101111001011101010110111000111
   50750.0ns 1 1 0 1 0 10101111001011101010110111000111
   50800.0ns 0 1 0 1 0 10101111001011101010110111000111
   50850.0ns 1 1 0 1 0 10101111001011101010110111000111
   50900.0ns 0 1 0 1 0 10101111001011101010110111000111
   50950.0ns 1 1 0 1 0 10101111001011101010110111000111
   51000.0ns 0 1 0 1 0 10101111001011101010110111000111
   51050.0ns 1 1 0 1 0 10101111001011101010110111000111
   51100.0ns 0 1 0 1 0 10101111001011101010110111000111
   51150.0ns 1 1 0 1 0 10101111001011101010110111000111
   51200.0ns 0 1 0 1 0 10101111001011101010110111000111
   51250.0ns 1 1 0 1 0 10101111001011101010110111000111
   51300.0ns 0 1 0 1 0 10101111001011101010110111000111
   51350.0ns 1 1 0 1 0 10101111001011101010110111000111
   51400.0ns 0 1 0 1 0 10101111001011101010110111000111
   51450.0ns 1 1 0 1 0 10101111001011101010110111000111
   51500.0ns 0 1 0 1 0 10101111001011101010110111000111
   51550.0ns 1 1 0 1 0 10101111001011101010110111000111
   51600.0ns 0 1 0 1 0 10101111001011101010110111000111
   51650.0ns 1 1 0 1 0 10101111001011101010110111000111
   51700.0ns 0 1 0 1 0 10101111001011101010110111000111
   51750.0ns 1 1 0 1 0 10101111001011101010110111000111
   51800.0ns 0 1 0 1 0 10101111001011101010110111000111
   51850.0ns 1 1 0 1 0 10101111001011101010110111000111
   51900.0ns 0 1 0 1 0 10101111001011101010110111000111
   51950.0ns 1 1 0 1 0 10101111001011101010110111000111
   52000.0ns 0 1 0 1 0 10101111001011101010110111000111
   52050.0ns 1 1 0 1 0 10101111001011101010110111000111
   52100.0ns 0 1 0 1 0 10101111001011101010110111000111
   52150.0ns 1 1 0 1 0 10101111001011101010110111000111
   52200.0ns 0 1 0 1 0 10101111001011101010110111000111
   52250.0ns 1 1 0 1 0 10101111001011101010110111000111
   52300.0ns 0 1 0 1 0 10101111001011101010110111000111
   52350.0ns 1 1 0 1 0 10101111001011101010110111000111
   52400.0ns 0 1 0 1 0 10101111001011101010110111000111
   52450.0ns 1 1 0 1 0 10101111001011101010110111000111
   52500.0ns 0 1 0 1 0 10101111001011101010110111000111
   52550.0ns 1 1 0 1 0 10101111001011101010110111000111
   52600.0ns 0 1 0 1 0 10101111001011101010110111000111
   52650.0ns 1 1 0 1 0 10101111001011101010110111000111
   52700.0ns 0 1 0 1 0 10101111001011101010110111000111
   52750.0ns 1 1 0 1 0 10101111001011101010110111000111
   52800.0ns 0 1 0 1 0 10101111001011101010110111000111
   52850.0ns 1 1 0 1 0 10101111001011101010110111000111
   52900.0ns 0 1 0 1 0 10101111001011101010110111000111
   52950.0ns 1 1 0 1 0 10101111001011101010110111000111
   53000.0ns 0 1 0 1 0 10101111001011101010110111000111
   53050.0ns 1 1 0 1 0 10101111001011101010110111000111
   53100.0ns 0 1 0 1 0 10101111001011101010110111000111
   53150.0ns 1 1 0 1 0 10101111001011101010110111000111
   53200.0ns 0 1 0 1 0 10101111001011101010110111000111
   53250.0ns 1 1 0 1 0 10101111001011101010110111000111
   53300.0ns 0 1 0 1 0 10101111001011101010110111000111
   53350.0ns 1 1 0 1 0 10101111001011101010110111000111
   53400.0ns 0 1 0 1 0 10101111001011101010110111000111
   53450.0ns 1 1 0 1 0 10101111001011101010110111000111
   53500.0ns 0 1 0 1 0 10101111001011101010110111000111
   53550.0ns 1 1 0 1 0 10101111001011101010110111000111
   53600.0ns 0 1 0 1 0 10101111001011101010110111000111
   53650.0ns 1 1 0 1 0 10101111001011101010110111000111
   53700.0ns 0 1 0 1 0 10101111001011101010110111000111
   53750.0ns 1 1 0 1 0 10101111001011101010110111000111
   53800.0ns 0 1 0 1 0 10101111001011101010110111000111
   53850.0ns 1 1 0 1 0 10101111001011101010110111000111
   53900.0ns 0 1 0 1 0 10101111001011101010110111000111
   53950.0ns 1 1 0 1 0 10101111001011101010110111000111
   54000.0ns 0 1 0 1 0 10101111001011101010110111000111
   54050.0ns 1 1 0 1 0 10101111001011101010110111000111
   54100.0ns 0 1 0 1 0 10101111001011101010110111000111
   54150.0ns 1 1 0 1 0 10101111001011101010110111000111
   54200.0ns 0 1 0 1 0 10101111001011101010110111000111
   54250.0ns 1 1 0 1 0 10101111001011101010110111000111
   54300.0ns 0 1 0 1 0 10101111001011101010110111000111
   54350.0ns 1 1 0 1 0 10101111001011101010110111000111
   54400.0ns 0 1 0 1 0 10101111001011101010110111000111
   54450.0ns 1 1 0 1 0 10101111001011101010110111000111
   54500.0ns 0 1 0 1 0 10101111001011101010110111000111
   54550.0ns 1 1 0 1 0 10101111001011101010110111000111
   54600.0ns 0 1 0 1 0 10101111001011101010110111000111
   54650.0ns 1 1 0 1 0 10101111001011101010110111000111
   54700.0ns 0 1 0 1 0 10101111001011101010110111000111
   54750.0ns 1 1 0 1 0 10101111001011101010110111000111
   54800.0ns 0 1 0 1 0 10101111001011101010110111000111
   54850.0ns 1 1 0 1 0 10101111001011101010110111000111
   54900.0ns 0 1 0 1 0 10101111001011101010110111000111
   54950.0ns 1 1 0 1 0 10101111001011101010110111000111
   55000.0ns 0 1 0 1 0 10101111001011101010110111000111
   55050.0ns 1 1 0 1 0 10101111001011101010110111000111
   55100.0ns 0 1 0 1 0 10101111001011101010110111000111
   55150.0ns 1 1 0 1 0 10101111001011101010110111000111
   55200.0ns 0 1 0 1 0 10101111001011101010110111000111
   55250.0ns 1 1 0 1 0 10101111001011101010110111000111
   55300.0ns 0 1 0 1 0 10101111001011101010110111000111
   55350.0ns 1 1 0 1 0 10101111001011101010110111000111
   55400.0ns 0 1 0 1 0 10101111001011101010110111000111
   55450.0ns 1 1 0 1 0 10101111001011101010110111000111
   55500.0ns 0 1 0 1 0 10101111001011101010110111000111
   55550.0ns 1 1 0 1 0 10101111001011101010110111000111
   55600.0ns 0 1 0 1 0 10101111001011101010110111000111
   55650.0ns 1 1 0 1 0 10101111001011101010110111000111
   55700.0ns 0 1 0 1 0 10101111001011101010110111000111
   55750.0ns 1 1 0 1 0 10101111001011101010110111000111
   55800.0ns 0 1 0 1 0 10101111001011101010110111000111
   55850.0ns 1 1 0 1 0 10101111001011101010110111000111
   55900.0ns 0 1 0 1 0 10101111001011101010110111000111
   55950.0ns 1 1 0 1 0 10101111001011101010110111000111
   56000.0ns 0 1 0 1 0 10101111001011101010110111000111
   56050.0ns 1 1 0 1 0 10101111001011101010110111000111
   56100.0ns 0 1 0 1 0 10101111001011101010110111000111
   56150.0ns 1 1 0 1 0 10101111001011101010110111000111
   56200.0ns 0 1 0 1 0 10101111001011101010110111000111
   56250.0ns 1 1 0 1 0 10101111001011101010110111000111
   56300.0ns 0 1 0 1 0 10101111001011101010110111000111
   56350.0ns 1 1 0 1 0 10101111001011101010110111000111
   56400.0ns 0 1 0 1 0 10101111001011101010110111000111
   56450.0ns 1 1 0 1 0 10101111001011101010110111000111
   56500.0ns 0 1 0 1 0 10101111001011101010110111000111
   56550.0ns 1 1 0 1 0 10101111001011101010110111000111
   56600.0ns 0 1 0 1 0 10101111001011101010110111000111
   56650.0ns 1 1 0 1 0 10101111001011101010110111000111
   56700.0ns 0 1 0 1 0 10101111001011101010110111000111
   56750.0ns 1 1 0 1 0 10101111001011101010110111000111
   56800.0ns 0 1 0 1 0 10101111001011101010110111000111
   56850.0ns 1 1 0 1 0 10101111001011101010110111000111
   56900.0ns 0 1 0 1 0 10101111001011101010110111000111
   56950.0ns 1 1 0 1 0 10101111001011101010110111000111
   57000.0ns 0 1 0 1 0 10101111001011101010110111000111
   57050.0ns 1 1 0 1 0 10101111001011101010110111000111
   57100.0ns 0 1 0 1 0 10101111001011101010110111000111
   57150.0ns 1 1 0 1 0 10101111001011101010110111000111
   57200.0ns 0 1 0 1 0 10101111001011101010110111000111
   57250.0ns 1 1 0 1 0 10101111001011101010110111000111
   57300.0ns 0 1 0 1 0 10101111001011101010110111000111
   57350.0ns 1 1 0 1 0 10101111001011101010110111000111
   57400.0ns 0 1 0 1 0 10101111001011101010110111000111
   57450.0ns 1 1 0 1 0 10101111001011101010110111000111
   57500.0ns 0 1 0 1 0 10101111001011101010110111000111
   57550.0ns 1 1 0 1 0 10101111001011101010110111000111
   57600.0ns 0 1 0 1 0 10101111001011101010110111000111
   57650.0ns 1 1 0 1 0 10101111001011101010110111000111
   57700.0ns 0 1 0 1 0 10101111001011101010110111000111
   57750.0ns 1 1 0 1 0 10101111001011101010110111000111
   57800.0ns 0 1 0 1 0 10101111001011101010110111000111
   57850.0ns 1 1 0 1 0 10101111001011101010110111000111
   57900.0ns 0 1 0 1 0 10101111001011101010110111000111
   57950.0ns 1 1 0 1 0 10101111001011101010110111000111
   58000.0ns 0 1 0 1 0 10101111001011101010110111000111
   58050.0ns 1 1 0 1 0 10101111001011101010110111000111
   58100.0ns 0 1 0 1 0 10101111001011101010110111000111
   58150.0ns 1 1 0 1 0 10101111001011101010110111000111
   58200.0ns 0 1 0 1 0 10101111001011101010110111000111
   58250.0ns 1 1 0 1 0 10101111001011101010110111000111
   58300.0ns 0 1 0 1 0 10101111001011101010110111000111
   58350.0ns 1 1 0 1 0 10101111001011101010110111000111
   58400.0ns 0 1 0 1 0 10101111001011101010110111000111
   58450.0ns 1 1 0 1 0 10101111001011101010110111000111
   58500.0ns 0 1 0 1 0 10101111001011101010110111000111
   58550.0ns 1 1 0 1 0 10101111001011101010110111000111
   58600.0ns 0 1 0 1 0 10101111001011101010110111000111
   58650.0ns 1 1 0 1 0 10101111001011101010110111000111
   58700.0ns 0 1 0 1 0 10101111001011101010110111000111
   58750.0ns 1 1 0 1 0 10101111001011101010110111000111
   58800.0ns 0 1 0 1 0 10101111001011101010110111000111
   58850.0ns 1 1 0 1 0 10101111001011101010110111000111
   58900.0ns 0 1 0 1 0 10101111001011101010110111000111
   58950.0ns 1 1 0 1 0 10101111001011101010110111000111
   59000.0ns 0 1 0 1 0 10101111001011101010110111000111
   59050.0ns 1 1 0 1 0 10101111001011101010110111000111
   59100.0ns 0 1 0 1 0 10101111001011101010110111000111
   59150.0ns 1 1 0 1 0 10101111001011101010110111000111
   59200.0ns 0 1 0 1 0 10101111001011101010110111000111
   59250.0ns 1 1 0 1 0 10101111001011101010110111000111
   59300.0ns 0 1 0 1 0 10101111001011101010110111000111
   59350.0ns 1 1 0 1 0 10101111001011101010110111000111
   59400.0ns 0 1 0 1 0 10101111001011101010110111000111
   59450.0ns 1 1 0 1 0 10101111001011101010110111000111
   59500.0ns 0 1 0 1 0 10101111001011101010110111000111
   59550.0ns 1 1 0 1 0 10101111001011101010110111000111
   59600.0ns 0 1 0 1 0 10101111001011101010110111000111
   59650.0ns 1 1 0 1 0 10101111001011101010110111000111
   59700.0ns 0 1 0 1 0 10101111001011101010110111000111
   59750.0ns 1 1 0 1 0 10101111001011101010110111000111
   59800.0ns 0 1 0 1 0 10101111001011101010110111000111
   59850.0ns 1 1 0 1 0 10101111001011101010110111000111
   59900.0ns 0 1 0 1 0 10101111001011101010110111000111
   59950.0ns 1 1 0 1 0 10101111001011101010110111000111
   60000.0ns 0 1 0 1 0 10101111001011101010110111000111
   60050.0ns 1 1 0 1 0 10101111001011101010110111000111
   60100.0ns 0 1 0 1 0 10101111001011101010110111000111
   60150.0ns 1 1 0 1 0 10101111001011101010110111000111
   60200.0ns 0 1 0 1 0 10101111001011101010110111000111
   60250.0ns 1 1 0 1 0 10101111001011101010110111000111
   60300.0ns 0 1 0 1 0 10101111001011101010110111000111
   60350.0ns 1 1 0 1 0 10101111001011101010110111000111
   60400.0ns 0 1 0 1 0 10101111001011101010110111000111
   60450.0ns 1 1 0 1 0 10101111001011101010110111000111
   60500.0ns 0 1 0 1 0 10101111001011101010110111000111
   60550.0ns 1 1 0 1 0 10101111001011101010110111000111
   60600.0ns 0 1 0 1 0 10101111001011101010110111000111
   60650.0ns 1 1 0 1 0 10101111001011101010110111000111
   60700.0ns 0 1 0 1 0 10101111001011101010110111000111
   60750.0ns 1 1 0 1 0 10101111001011101010110111000111
   60800.0ns 0 1 0 1 0 10101111001011101010110111000111
   60850.0ns 1 1 0 1 0 10101111001011101010110111000111
   60900.0ns 0 1 0 1 0 10101111001011101010110111000111
   60950.0ns 1 1 0 1 0 10101111001011101010110111000111
   61000.0ns 0 1 0 1 0 10101111001011101010110111000111
   61050.0ns 1 1 0 1 0 10101111001011101010110111000111
   61100.0ns 0 1 0 1 0 10101111001011101010110111000111
   61150.0ns 1 1 0 1 0 10101111001011101010110111000111
   61200.0ns 0 1 0 1 0 10101111001011101010110111000111
   61250.0ns 1 1 0 1 0 10101111001011101010110111000111
   61300.0ns 0 1 0 1 0 10101111001011101010110111000111
   61350.0ns 1 1 0 1 0 10101111001011101010110111000111
   61400.0ns 0 1 0 1 0 10101111001011101010110111000111
   61450.0ns 1 1 0 1 0 10101111001011101010110111000111
   61500.0ns 0 1 0 1 0 10101111001011101010110111000111
   61550.0ns 1 1 0 1 0 10101111001011101010110111000111
   61600.0ns 0 1 0 1 0 10101111001011101010110111000111
   61650.0ns 1 1 0 1 0 10101111001011101010110111000111
   61700.0ns 0 1 0 1 0 10101111001011101010110111000111
   61750.0ns 1 1 0 1 0 10101111001011101010110111000111
   61800.0ns 0 1 0 1 0 10101111001011101010110111000111
   61850.0ns 1 1 0 1 0 10101111001011101010110111000111
   61900.0ns 0 1 0 1 0 10101111001011101010110111000111
   61950.0ns 1 1 0 1 0 10101111001011101010110111000111
   62000.0ns 0 1 0 1 0 10101111001011101010110111000111
   62050.0ns 1 1 0 1 0 10101111001011101010110111000111
   62100.0ns 0 1 0 1 0 10101111001011101010110111000111
   62150.0ns 1 1 0 1 0 10101111001011101010110111000111
   62200.0ns 0 1 0 1 0 10101111001011101010110111000111
   62250.0ns 1 1 0 1 0 10101111001011101010110111000111
   62300.0ns 0 1 0 1 0 10101111001011101010110111000111
   62350.0ns 1 1 0 1 0 10101111001011101010110111000111
   62400.0ns 0 1 0 1 0 10101111001011101010110111000111
   62450.0ns 1 1 0 1 0 10101111001011101010110111000111
   62500.0ns 0 1 0 1 0 10101111001011101010110111000111
   62550.0ns 1 1 0 1 0 10101111001011101010110111000111
   62600.0ns 0 1 0 1 0 10101111001011101010110111000111
   62650.0ns 1 1 0 1 0 10101111001011101010110111000111
   62700.0ns 0 1 0 1 0 10101111001011101010110111000111
   62750.0ns 1 1 0 1 0 10101111001011101010110111000111
   62800.0ns 0 1 0 1 0 10101111001011101010110111000111
   62850.0ns 1 1 0 1 0 10101111001011101010110111000111
   62900.0ns 0 1 0 1 0 10101111001011101010110111000111
   62950.0ns 1 1 0 1 0 10101111001011101010110111000111
   63000.0ns 0 1 0 1 0 10101111001011101010110111000111
   63050.0ns 1 1 0 1 0 10101111001011101010110111000111
   63100.0ns 0 1 0 1 0 10101111001011101010110111000111
   63150.0ns 1 1 0 1 0 10101111001011101010110111000111
   63200.0ns 0 1 0 1 0 10101111001011101010110111000111
   63250.0ns 1 1 0 1 0 10101111001011101010110111000111
   63300.0ns 0 1 0 1 0 10101111001011101010110111000111
   63350.0ns 1 1 0 1 0 10101111001011101010110111000111
   63400.0ns 0 1 0 1 0 10101111001011101010110111000111
   63450.0ns 1 1 0 1 0 10101111001011101010110111000111
   63500.0ns 0 1 0 1 0 10101111001011101010110111000111
   63550.0ns 1 1 0 1 0 10101111001011101010110111000111
   63600.0ns 0 1 0 1 0 10101111001011101010110111000111
   63650.0ns 1 1 0 1 0 10101111001011101010110111000111
   63700.0ns 0 1 0 1 0 10101111001011101010110111000111
   63750.0ns 1 1 0 1 0 10101111001011101010110111000111
   63800.0ns 0 1 0 1 0 10101111001011101010110111000111
   63850.0ns 1 1 0 1 0 10101111001011101010110111000111
   63900.0ns 0 1 0 1 0 10101111001011101010110111000111
   63950.0ns 1 1 0 1 0 10101111001011101010110111000111
   64000.0ns 0 1 0 1 0 10101111001011101010110111000111
   64050.0ns 1 1 0 1 0 10101111001011101010110111000111
   64100.0ns 0 1 0 1 0 10101111001011101010110111000111
   64150.0ns 1 1 0 1 0 10101111001011101010110111000111
   64200.0ns 0 1 0 1 0 10101111001011101010110111000111
   64250.0ns 1 1 0 1 0 10101111001011101010110111000111
   64300.0ns 0 1 0 1 0 10101111001011101010110111000111
   64350.0ns 1 1 0 1 0 10101111001011101010110111000111
   64400.0ns 0 1 0 1 0 10101111001011101010110111000111
   64450.0ns 1 1 0 1 0 10101111001011101010110111000111
   64500.0ns 0 1 0 1 0 10101111001011101010110111000111
   64550.0ns 1 1 0 1 0 10101111001011101010110111000111
   64600.0ns 0 1 0 1 0 10101111001011101010110111000111
   64650.0ns 1 1 0 1 0 10101111001011101010110111000111
   64700.0ns 0 1 0 1 0 10101111001011101010110111000111
   64750.0ns 1 1 0 1 0 10101111001011101010110111000111
   64800.0ns 0 1 0 1 0 10101111001011101010110111000111
   64850.0ns 1 1 0 1 0 10101111001011101010110111000111
   64900.0ns 0 1 0 1 0 10101111001011101010110111000111
   64950.0ns 1 1 0 1 0 10101111001011101010110111000111
   65000.0ns 0 1 0 1 0 10101111001011101010110111000111
   65050.0ns 1 1 0 1 0 10101111001011101010110111000111
   65100.0ns 0 1 0 1 0 10101111001011101010110111000111
   65150.0ns 1 1 0 1 0 10101111001011101010110111000111
   65200.0ns 0 1 0 1 0 10101111001011101010110111000111
   65250.0ns 1 1 0 1 0 10101111001011101010110111000111
   65300.0ns 0 1 0 1 0 10101111001011101010110111000111
   65350.0ns 1 1 0 1 0 10101111001011101010110111000111
   65400.0ns 0 1 0 1 0 10101111001011101010110111000111
   65450.0ns 1 1 0 1 0 10101111001011101010110111000111
   65500.0ns 0 1 0 1 0 10101111001011101010110111000111
   65550.0ns 1 1 0 1 0 10101111001011101010110111000111
   65600.0ns 0 1 0 1 0 10101111001011101010110111000111
   65650.0ns 1 1 0 1 0 10101111001011101010110111000111
   65700.0ns 0 1 0 1 0 10101111001011101010110111000111
   65750.0ns 1 1 0 1 0 10101111001011101010110111000111
   65800.0ns 0 1 0 1 0 10101111001011101010110111000111
   65850.0ns 1 1 0 1 0 10101111001011101010110111000111
   65900.0ns 0 1 0 1 0 10101111001011101010110111000111
   65950.0ns 1 1 0 1 0 10101111001011101010110111000111
   66000.0ns 0 1 0 1 0 10101111001011101010110111000111
   66050.0ns 1 1 0 1 0 10101111001011101010110111000111
   66100.0ns 0 1 0 1 0 10101111001011101010110111000111
   66150.0ns 1 1 0 1 0 10101111001011101010110111000111
   66200.0ns 0 1 0 1 0 10101111001011101010110111000111
   66250.0ns 1 1 0 1 0 10101111001011101010110111000111
   66300.0ns 0 1 0 1 0 10101111001011101010110111000111
   66350.0ns 1 1 0 1 0 10101111001011101010110111000111
   66400.0ns 0 1 0 1 0 10101111001011101010110111000111
   66450.0ns 1 1 0 1 0 10101111001011101010110111000111
   66500.0ns 0 1 0 1 0 10101111001011101010110111000111
   66550.0ns 1 1 0 1 0 10101111001011101010110111000111
   66600.0ns 0 1 0 1 0 10101111001011101010110111000111
   66650.0ns 1 1 0 1 0 10101111001011101010110111000111
   66700.0ns 0 1 0 1 0 10101111001011101010110111000111
   66750.0ns 1 1 0 1 0 10101111001011101010110111000111
   66800.0ns 0 1 0 1 0 10101111001011101010110111000111
   66850.0ns 1 1 0 1 0 10101111001011101010110111000111
   66900.0ns 0 1 0 1 0 10101111001011101010110111000111
   66950.0ns 1 1 0 1 0 10101111001011101010110111000111
   67000.0ns 0 1 0 1 0 10101111001011101010110111000111
   67050.0ns 1 1 0 1 0 10101111001011101010110111000111
   67100.0ns 0 1 0 1 0 10101111001011101010110111000111
   67150.0ns 1 1 0 1 0 10101111001011101010110111000111
   67200.0ns 0 1 0 1 0 10101111001011101010110111000111
   67250.0ns 1 1 0 1 0 10101111001011101010110111000111
   67300.0ns 0 1 0 1 0 10101111001011101010110111000111
   67350.0ns 1 1 0 1 0 10101111001011101010110111000111
   67400.0ns 0 1 0 1 0 10101111001011101010110111000111
   67450.0ns 1 1 0 1 0 10101111001011101010110111000111
   67500.0ns 0 1 0 1 0 10101111001011101010110111000111
   67550.0ns 1 1 0 1 0 10101111001011101010110111000111
   67600.0ns 0 1 0 1 0 10101111001011101010110111000111
   67650.0ns 1 1 0 1 0 10101111001011101010110111000111
   67700.0ns 0 1 0 1 0 10101111001011101010110111000111
   67750.0ns 1 1 0 1 0 10101111001011101010110111000111
   67800.0ns 0 1 0 1 0 10101111001011101010110111000111
   67850.0ns 1 1 0 1 0 10101111001011101010110111000111
   67900.0ns 0 1 0 1 0 10101111001011101010110111000111
   67950.0ns 1 1 0 1 0 10101111001011101010110111000111
   68000.0ns 0 1 0 1 0 10101111001011101010110111000111
   68050.0ns 1 1 0 1 0 10101111001011101010110111000111
   68100.0ns 0 1 0 1 0 10101111001011101010110111000111
   68150.0ns 1 1 0 1 0 10101111001011101010110111000111
   68200.0ns 0 1 0 1 0 10101111001011101010110111000111
   68250.0ns 1 1 0 1 0 10101111001011101010110111000111
   68300.0ns 0 1 0 1 0 10101111001011101010110111000111
   68350.0ns 1 1 0 1 0 10101111001011101010110111000111
   68400.0ns 0 1 0 1 0 10101111001011101010110111000111
   68450.0ns 1 1 0 1 0 10101111001011101010110111000111
   68500.0ns 0 1 0 1 0 10101111001011101010110111000111
